Province,Confirmed,Deaths,Recovered,Latitude,Longitude,Date
Anhui,1,0,0,32,117,22-01-2020
Anhui,9,0,0,32,117,23-01-2020
Anhui,15,0,0,32,117,24-01-2020
Anhui,39,0,0,32,117,25-01-2020
Anhui,60,0,0,32,117,26-01-2020
Anhui,70,0,0,32,117,27-01-2020
Anhui,106,0,0,32,117,28-01-2020
Anhui,152,0,2,32,117,29-01-2020
Anhui,200,0,2,32,117,30-01-2020
Anhui,237,0,3,32,117,31-01-2020
Anhui,297,0,5,32,117,01-02-2020
Anhui,340,0,7,32,117,02-02-2020
Anhui,408,0,14,32,117,03-02-2020
Anhui,480,0,20,32,117,04-02-2020
Anhui,530,0,23,32,117,05-02-2020
Anhui,591,0,34,32,117,06-02-2020
Anhui,665,0,47,32,117,07-02-2020
Anhui,733,0,59,32,117,08-02-2020
Anhui,779,1,72,32,117,09-02-2020
Anhui,830,3,88,32,117,10-02-2020
Anhui,860,4,105,32,117,11-02-2020
Anhui,889,4,127,32,117,12-02-2020
Anhui,910,5,157,32,117,13-02-2020
Anhui,934,6,193,32,117,14-02-2020
Anhui,950,6,221,32,117,15-02-2020
Anhui,962,6,255,32,117,16-02-2020
Anhui,973,6,280,32,117,17-02-2020
Anhui,982,6,361,32,117,18-02-2020
Anhui,986,6,413,32,117,19-02-2020
Anhui,987,6,474,32,117,20-02-2020
Anhui,988,6,539,32,117,21-02-2020
Anhui,989,6,597,32,117,22-02-2020
Anhui,989,6,637,32,117,23-02-2020
Anhui,989,6,663,32,117,24-02-2020
Anhui,989,6,712,32,117,25-02-2020
Anhui,989,6,744,32,117,26-02-2020
Anhui,989,6,792,32,117,27-02-2020
Anhui,990,6,821,32,117,28-02-2020
Anhui,990,6,868,32,117,29-02-2020
Anhui,990,6,873,32,117,01-03-2020
Anhui,990,6,917,32,117,02-03-2020
Anhui,990,6,936,32,117,03-03-2020
Anhui,990,6,956,32,117,04-03-2020
Anhui,990,6,970,32,117,05-03-2020
Anhui,990,6,979,32,117,06-03-2020
Anhui,990,6,979,32,117,07-03-2020
Anhui,990,6,984,32,117,08-03-2020
Anhui,990,6,984,32,117,09-03-2020
Anhui,990,6,984,32,117,10-03-2020
Anhui,990,6,984,32,117,11-03-2020
Anhui,990,6,984,32,117,12-03-2020
Anhui,990,6,984,32,117,13-03-2020
Anhui,990,6,984,32,117,14-03-2020
Anhui,990,6,984,32,117,15-03-2020
Beijing,14,0,0,39.906217,116.3912757,22-01-2020
Beijing,22,0,0,39.906217,116.3912757,23-01-2020
Beijing,36,0,1,39.906217,116.3912757,24-01-2020
Beijing,41,0,2,39.906217,116.3912757,25-01-2020
Beijing,68,0,2,39.906217,116.3912757,26-01-2020
Beijing,80,1,2,39.906217,116.3912757,27-01-2020
Beijing,91,1,4,39.906217,116.3912757,28-01-2020
Beijing,111,1,4,39.906217,116.3912757,29-01-2020
Beijing,114,1,4,39.906217,116.3912757,30-01-2020
Beijing,139,1,5,39.906217,116.3912757,31-01-2020
Beijing,168,1,9,39.906217,116.3912757,01-02-2020
Beijing,191,1,9,39.906217,116.3912757,02-02-2020
Beijing,212,1,12,39.906217,116.3912757,03-02-2020
Beijing,228,1,23,39.906217,116.3912757,04-02-2020
Beijing,253,1,24,39.906217,116.3912757,05-02-2020
Beijing,274,1,31,39.906217,116.3912757,06-02-2020
Beijing,297,1,33,39.906217,116.3912757,07-02-2020
Beijing,315,2,34,39.906217,116.3912757,08-02-2020
Beijing,326,2,37,39.906217,116.3912757,09-02-2020
Beijing,337,2,44,39.906217,116.3912757,10-02-2020
Beijing,342,3,48,39.906217,116.3912757,11-02-2020
Beijing,352,3,56,39.906217,116.3912757,12-02-2020
Beijing,366,3,69,39.906217,116.3912757,13-02-2020
Beijing,372,3,80,39.906217,116.3912757,14-02-2020
Beijing,375,4,98,39.906217,116.3912757,15-02-2020
Beijing,380,4,108,39.906217,116.3912757,16-02-2020
Beijing,381,4,114,39.906217,116.3912757,17-02-2020
Beijing,387,4,122,39.906217,116.3912757,18-02-2020
Beijing,393,4,145,39.906217,116.3912757,19-02-2020
Beijing,395,4,153,39.906217,116.3912757,20-02-2020
Beijing,396,4,169,39.906217,116.3912757,21-02-2020
Beijing,399,4,178,39.906217,116.3912757,22-02-2020
Beijing,399,4,189,39.906217,116.3912757,23-02-2020
Beijing,399,4,198,39.906217,116.3912757,24-02-2020
Beijing,400,4,215,39.906217,116.3912757,25-02-2020
Beijing,400,4,235,39.906217,116.3912757,26-02-2020
Beijing,410,5,248,39.906217,116.3912757,27-02-2020
Beijing,410,7,257,39.906217,116.3912757,28-02-2020
Beijing,411,8,271,39.906217,116.3912757,29-02-2020
Beijing,413,8,276,39.906217,116.3912757,01-03-2020
Beijing,414,8,282,39.906217,116.3912757,02-03-2020
Beijing,414,8,288,39.906217,116.3912757,03-03-2020
Beijing,418,8,297,39.906217,116.3912757,04-03-2020
Beijing,418,8,297,39.906217,116.3912757,05-03-2020
Beijing,422,8,299,39.906217,116.3912757,06-03-2020
Beijing,426,8,303,39.906217,116.3912757,07-03-2020
Beijing,428,8,308,39.906217,116.3912757,08-03-2020
Beijing,428,8,315,39.906217,116.3912757,09-03-2020
Beijing,429,8,320,39.906217,116.3912757,10-03-2020
Beijing,435,8,326,39.906217,116.3912757,11-03-2020
Beijing,435,8,334,39.906217,116.3912757,12-03-2020
Beijing,436,8,342,39.906217,116.3912757,13-03-2020
Beijing,437,8,349,39.906217,116.3912757,14-03-2020
Beijing,442,8,353,39.906217,116.3912757,15-03-2020
Chongqing,6,0,0,29.5585712,106.5492822,22-01-2020
Chongqing,9,0,0,29.5585712,106.5492822,23-01-2020
Chongqing,27,0,0,29.5585712,106.5492822,24-01-2020
Chongqing,57,0,0,29.5585712,106.5492822,25-01-2020
Chongqing,75,0,0,29.5585712,106.5492822,26-01-2020
Chongqing,110,0,0,29.5585712,106.5492822,27-01-2020
Chongqing,132,0,0,29.5585712,106.5492822,28-01-2020
Chongqing,147,0,1,29.5585712,106.5492822,29-01-2020
Chongqing,182,0,1,29.5585712,106.5492822,30-01-2020
Chongqing,211,0,1,29.5585712,106.5492822,31-01-2020
Chongqing,247,1,3,29.5585712,106.5492822,01-02-2020
Chongqing,300,2,7,29.5585712,106.5492822,02-02-2020
Chongqing,337,2,9,29.5585712,106.5492822,03-02-2020
Chongqing,366,2,9,29.5585712,106.5492822,04-02-2020
Chongqing,389,2,15,29.5585712,106.5492822,05-02-2020
Chongqing,411,2,24,29.5585712,106.5492822,06-02-2020
Chongqing,426,2,31,29.5585712,106.5492822,07-02-2020
Chongqing,428,2,39,29.5585712,106.5492822,08-02-2020
Chongqing,468,2,51,29.5585712,106.5492822,09-02-2020
Chongqing,486,2,66,29.5585712,106.5492822,10-02-2020
Chongqing,505,3,79,29.5585712,106.5492822,11-02-2020
Chongqing,518,3,102,29.5585712,106.5492822,12-02-2020
Chongqing,529,4,128,29.5585712,106.5492822,13-02-2020
Chongqing,537,5,152,29.5585712,106.5492822,14-02-2020
Chongqing,544,5,184,29.5585712,106.5492822,15-02-2020
Chongqing,551,5,207,29.5585712,106.5492822,16-02-2020
Chongqing,553,5,225,29.5585712,106.5492822,17-02-2020
Chongqing,555,5,254,29.5585712,106.5492822,18-02-2020
Chongqing,560,5,274,29.5585712,106.5492822,19-02-2020
Chongqing,567,6,299,29.5585712,106.5492822,20-02-2020
Chongqing,572,6,316,29.5585712,106.5492822,21-02-2020
Chongqing,573,6,328,29.5585712,106.5492822,22-02-2020
Chongqing,575,6,335,29.5585712,106.5492822,23-02-2020
Chongqing,576,6,349,29.5585712,106.5492822,24-02-2020
Chongqing,576,6,372,29.5585712,106.5492822,25-02-2020
Chongqing,576,6,384,29.5585712,106.5492822,26-02-2020
Chongqing,576,6,401,29.5585712,106.5492822,27-02-2020
Chongqing,576,6,422,29.5585712,106.5492822,28-02-2020
Chongqing,576,6,438,29.5585712,106.5492822,29-02-2020
Chongqing,576,6,450,29.5585712,106.5492822,01-03-2020
Chongqing,576,6,469,29.5585712,106.5492822,02-03-2020
Chongqing,576,6,490,29.5585712,106.5492822,03-03-2020
Chongqing,576,6,502,29.5585712,106.5492822,04-03-2020
Chongqing,576,6,512,29.5585712,106.5492822,05-03-2020
Chongqing,576,6,513,29.5585712,106.5492822,06-03-2020
Chongqing,576,6,526,29.5585712,106.5492822,07-03-2020
Chongqing,576,6,527,29.5585712,106.5492822,08-03-2020
Chongqing,576,6,542,29.5585712,106.5492822,09-03-2020
Chongqing,576,6,547,29.5585712,106.5492822,10-03-2020
Chongqing,576,6,554,29.5585712,106.5492822,11-03-2020
Chongqing,576,6,564,29.5585712,106.5492822,12-03-2020
Chongqing,576,6,566,29.5585712,106.5492822,13-03-2020
Chongqing,576,6,569,29.5585712,106.5492822,14-03-2020
Chongqing,576,6,570,29.5585712,106.5492822,15-03-2020
Fujian,1,0,0,26.5450001,117.842778,22-01-2020
Fujian,5,0,0,26.5450001,117.842778,23-01-2020
Fujian,10,0,0,26.5450001,117.842778,24-01-2020
Fujian,18,0,0,26.5450001,117.842778,25-01-2020
Fujian,35,0,0,26.5450001,117.842778,26-01-2020
Fujian,59,0,0,26.5450001,117.842778,27-01-2020
Fujian,80,0,0,26.5450001,117.842778,28-01-2020
Fujian,84,0,0,26.5450001,117.842778,29-01-2020
Fujian,101,0,0,26.5450001,117.842778,30-01-2020
Fujian,120,0,0,26.5450001,117.842778,31-01-2020
Fujian,144,0,0,26.5450001,117.842778,01-02-2020
Fujian,159,0,0,26.5450001,117.842778,02-02-2020
Fujian,179,0,1,26.5450001,117.842778,03-02-2020
Fujian,194,0,3,26.5450001,117.842778,04-02-2020
Fujian,205,0,11,26.5450001,117.842778,05-02-2020
Fujian,215,0,14,26.5450001,117.842778,06-02-2020
Fujian,224,0,20,26.5450001,117.842778,07-02-2020
Fujian,239,0,24,26.5450001,117.842778,08-02-2020
Fujian,250,0,35,26.5450001,117.842778,09-02-2020
Fujian,261,0,39,26.5450001,117.842778,10-02-2020
Fujian,267,0,45,26.5450001,117.842778,11-02-2020
Fujian,272,0,53,26.5450001,117.842778,12-02-2020
Fujian,279,0,57,26.5450001,117.842778,13-02-2020
Fujian,281,0,63,26.5450001,117.842778,14-02-2020
Fujian,285,0,71,26.5450001,117.842778,15-02-2020
Fujian,287,0,82,26.5450001,117.842778,16-02-2020
Fujian,290,0,90,26.5450001,117.842778,17-02-2020
Fujian,292,0,93,26.5450001,117.842778,18-02-2020
Fujian,293,0,112,26.5450001,117.842778,19-02-2020
Fujian,293,1,126,26.5450001,117.842778,20-02-2020
Fujian,293,1,149,26.5450001,117.842778,21-02-2020
Fujian,293,1,162,26.5450001,117.842778,22-02-2020
Fujian,293,1,170,26.5450001,117.842778,23-02-2020
Fujian,293,1,183,26.5450001,117.842778,24-02-2020
Fujian,294,1,199,26.5450001,117.842778,25-02-2020
Fujian,294,1,218,26.5450001,117.842778,26-02-2020
Fujian,296,1,228,26.5450001,117.842778,27-02-2020
Fujian,296,1,235,26.5450001,117.842778,28-02-2020
Fujian,296,1,243,26.5450001,117.842778,29-02-2020
Fujian,296,1,247,26.5450001,117.842778,01-03-2020
Fujian,296,1,255,26.5450001,117.842778,02-03-2020
Fujian,296,1,260,26.5450001,117.842778,03-03-2020
Fujian,296,1,270,26.5450001,117.842778,04-03-2020
Fujian,296,1,277,26.5450001,117.842778,05-03-2020
Fujian,296,1,284,26.5450001,117.842778,06-03-2020
Fujian,296,1,295,26.5450001,117.842778,07-03-2020
Fujian,296,1,295,26.5450001,117.842778,08-03-2020
Fujian,296,1,295,26.5450001,117.842778,09-03-2020
Fujian,296,1,295,26.5450001,117.842778,10-03-2020
Fujian,296,1,295,26.5450001,117.842778,11-03-2020
Fujian,296,1,295,26.5450001,117.842778,12-03-2020
Fujian,296,1,295,26.5450001,117.842778,13-03-2020
Fujian,296,1,295,26.5450001,117.842778,14-03-2020
Fujian,296,1,295,26.5450001,117.842778,15-03-2020
Gansu,0,0,0,38.0000001,101.9999999,22-01-2020
Gansu,2,0,0,38.0000001,101.9999999,23-01-2020
Gansu,2,0,0,38.0000001,101.9999999,24-01-2020
Gansu,4,0,0,38.0000001,101.9999999,25-01-2020
Gansu,7,0,0,38.0000001,101.9999999,26-01-2020
Gansu,14,0,0,38.0000001,101.9999999,27-01-2020
Gansu,19,0,0,38.0000001,101.9999999,28-01-2020
Gansu,24,0,0,38.0000001,101.9999999,29-01-2020
Gansu,26,0,0,38.0000001,101.9999999,30-01-2020
Gansu,29,0,0,38.0000001,101.9999999,31-01-2020
Gansu,40,0,0,38.0000001,101.9999999,01-02-2020
Gansu,51,0,3,38.0000001,101.9999999,02-02-2020
Gansu,55,0,3,38.0000001,101.9999999,03-02-2020
Gansu,57,0,4,38.0000001,101.9999999,04-02-2020
Gansu,62,0,6,38.0000001,101.9999999,05-02-2020
Gansu,62,0,6,38.0000001,101.9999999,06-02-2020
Gansu,67,0,9,38.0000001,101.9999999,07-02-2020
Gansu,79,1,12,38.0000001,101.9999999,08-02-2020
Gansu,83,2,16,38.0000001,101.9999999,09-02-2020
Gansu,83,2,17,38.0000001,101.9999999,10-02-2020
Gansu,86,2,24,38.0000001,101.9999999,11-02-2020
Gansu,87,2,31,38.0000001,101.9999999,12-02-2020
Gansu,90,2,39,38.0000001,101.9999999,13-02-2020
Gansu,90,2,39,38.0000001,101.9999999,14-02-2020
Gansu,90,2,49,38.0000001,101.9999999,15-02-2020
Gansu,90,2,54,38.0000001,101.9999999,16-02-2020
Gansu,91,2,58,38.0000001,101.9999999,17-02-2020
Gansu,91,2,62,38.0000001,101.9999999,18-02-2020
Gansu,91,2,65,38.0000001,101.9999999,19-02-2020
Gansu,91,2,71,38.0000001,101.9999999,20-02-2020
Gansu,91,2,76,38.0000001,101.9999999,21-02-2020
Gansu,91,2,76,38.0000001,101.9999999,22-02-2020
Gansu,91,2,78,38.0000001,101.9999999,23-02-2020
Gansu,91,2,80,38.0000001,101.9999999,24-02-2020
Gansu,91,2,80,38.0000001,101.9999999,25-02-2020
Gansu,91,2,81,38.0000001,101.9999999,26-02-2020
Gansu,91,2,81,38.0000001,101.9999999,27-02-2020
Gansu,91,2,82,38.0000001,101.9999999,28-02-2020
Gansu,91,2,82,38.0000001,101.9999999,29-02-2020
Gansu,91,2,84,38.0000001,101.9999999,01-03-2020
Gansu,91,2,85,38.0000001,101.9999999,02-03-2020
Gansu,91,2,86,38.0000001,101.9999999,03-03-2020
Gansu,91,2,87,38.0000001,101.9999999,04-03-2020
Gansu,102,2,87,38.0000001,101.9999999,05-03-2020
Gansu,119,2,87,38.0000001,101.9999999,06-03-2020
Gansu,120,2,87,38.0000001,101.9999999,07-03-2020
Gansu,124,2,87,38.0000001,101.9999999,08-03-2020
Gansu,124,2,88,38.0000001,101.9999999,09-03-2020
Gansu,125,2,88,38.0000001,101.9999999,10-03-2020
Gansu,127,2,88,38.0000001,101.9999999,11-03-2020
Gansu,127,2,88,38.0000001,101.9999999,12-03-2020
Gansu,127,2,88,38.0000001,101.9999999,13-03-2020
Gansu,129,2,89,38.0000001,101.9999999,14-03-2020
Gansu,133,2,91,38.0000001,101.9999999,15-03-2020
Guangdong,26,0,0,23.1357694,113.1982688,22-01-2020
Guangdong,32,0,2,23.1357694,113.1982688,23-01-2020
Guangdong,53,0,2,23.1357694,113.1982688,24-01-2020
Guangdong,78,0,2,23.1357694,113.1982688,25-01-2020
Guangdong,111,0,2,23.1357694,113.1982688,26-01-2020
Guangdong,151,0,4,23.1357694,113.1982688,27-01-2020
Guangdong,207,0,4,23.1357694,113.1982688,28-01-2020
Guangdong,277,0,5,23.1357694,113.1982688,29-01-2020
Guangdong,354,0,10,23.1357694,113.1982688,30-01-2020
Guangdong,436,0,11,23.1357694,113.1982688,31-01-2020
Guangdong,535,0,14,23.1357694,113.1982688,01-02-2020
Guangdong,632,0,15,23.1357694,113.1982688,02-02-2020
Guangdong,725,0,21,23.1357694,113.1982688,03-02-2020
Guangdong,813,0,30,23.1357694,113.1982688,04-02-2020
Guangdong,895,0,49,23.1357694,113.1982688,05-02-2020
Guangdong,970,0,69,23.1357694,113.1982688,06-02-2020
Guangdong,1034,1,88,23.1357694,113.1982688,07-02-2020
Guangdong,1095,1,112,23.1357694,113.1982688,08-02-2020
Guangdong,1131,1,141,23.1357694,113.1982688,09-02-2020
Guangdong,1159,1,167,23.1357694,113.1982688,10-02-2020
Guangdong,1177,1,212,23.1357694,113.1982688,11-02-2020
Guangdong,1219,1,275,23.1357694,113.1982688,12-02-2020
Guangdong,1241,2,314,23.1357694,113.1982688,13-02-2020
Guangdong,1261,2,362,23.1357694,113.1982688,14-02-2020
Guangdong,1294,2,410,23.1357694,113.1982688,15-02-2020
Guangdong,1316,2,465,23.1357694,113.1982688,16-02-2020
Guangdong,1322,4,524,23.1357694,113.1982688,17-02-2020
Guangdong,1328,4,565,23.1357694,113.1982688,18-02-2020
Guangdong,1331,5,606,23.1357694,113.1982688,19-02-2020
Guangdong,1332,5,642,23.1357694,113.1982688,20-02-2020
Guangdong,1333,5,690,23.1357694,113.1982688,21-02-2020
Guangdong,1339,5,728,23.1357694,113.1982688,22-02-2020
Guangdong,1342,6,755,23.1357694,113.1982688,23-02-2020
Guangdong,1345,6,786,23.1357694,113.1982688,24-02-2020
Guangdong,1347,7,822,23.1357694,113.1982688,25-02-2020
Guangdong,1347,7,851,23.1357694,113.1982688,26-02-2020
Guangdong,1347,7,890,23.1357694,113.1982688,27-02-2020
Guangdong,1348,7,935,23.1357694,113.1982688,28-02-2020
Guangdong,1349,7,983,23.1357694,113.1982688,29-02-2020
Guangdong,1349,7,1016,23.1357694,113.1982688,01-03-2020
Guangdong,1350,7,1059,23.1357694,113.1982688,02-03-2020
Guangdong,1350,7,1101,23.1357694,113.1982688,03-03-2020
Guangdong,1350,7,1133,23.1357694,113.1982688,04-03-2020
Guangdong,1351,7,1181,23.1357694,113.1982688,05-03-2020
Guangdong,1352,7,1216,23.1357694,113.1982688,06-03-2020
Guangdong,1352,7,1237,23.1357694,113.1982688,07-03-2020
Guangdong,1352,7,1256,23.1357694,113.1982688,08-03-2020
Guangdong,1352,8,1260,23.1357694,113.1982688,09-03-2020
Guangdong,1353,8,1274,23.1357694,113.1982688,10-03-2020
Guangdong,1356,8,1282,23.1357694,113.1982688,11-03-2020
Guangdong,1356,8,1289,23.1357694,113.1982688,12-03-2020
Guangdong,1356,8,1296,23.1357694,113.1982688,13-03-2020
Guangdong,1356,8,1299,23.1357694,113.1982688,14-03-2020
Guangdong,1360,8,1304,23.1357694,113.1982688,15-03-2020
Guangxi,2,0,0,24,109,22-01-2020
Guangxi,5,0,0,24,109,23-01-2020
Guangxi,23,0,0,24,109,24-01-2020
Guangxi,23,0,0,24,109,25-01-2020
Guangxi,36,0,0,24,109,26-01-2020
Guangxi,46,0,0,24,109,27-01-2020
Guangxi,51,0,2,24,109,28-01-2020
Guangxi,58,0,2,24,109,29-01-2020
Guangxi,78,0,2,24,109,30-01-2020
Guangxi,87,0,2,24,109,31-01-2020
Guangxi,100,0,2,24,109,01-02-2020
Guangxi,111,0,2,24,109,02-02-2020
Guangxi,127,0,7,24,109,03-02-2020
Guangxi,139,0,10,24,109,04-02-2020
Guangxi,150,0,13,24,109,05-02-2020
Guangxi,168,0,14,24,109,06-02-2020
Guangxi,172,0,17,24,109,07-02-2020
Guangxi,183,0,17,24,109,08-02-2020
Guangxi,195,1,18,24,109,09-02-2020
Guangxi,210,1,24,24,109,10-02-2020
Guangxi,215,1,33,24,109,11-02-2020
Guangxi,222,1,32,24,109,12-02-2020
Guangxi,222,2,33,24,109,13-02-2020
Guangxi,226,2,36,24,109,14-02-2020
Guangxi,235,2,44,24,109,15-02-2020
Guangxi,237,2,49,24,109,16-02-2020
Guangxi,238,2,53,24,109,17-02-2020
Guangxi,242,2,69,24,109,18-02-2020
Guangxi,244,2,86,24,109,19-02-2020
Guangxi,245,2,90,24,109,20-02-2020
Guangxi,246,2,97,24,109,21-02-2020
Guangxi,249,2,104,24,109,22-02-2020
Guangxi,249,2,106,24,109,23-02-2020
Guangxi,251,2,112,24,109,24-02-2020
Guangxi,252,2,134,24,109,25-02-2020
Guangxi,252,2,147,24,109,26-02-2020
Guangxi,252,2,161,24,109,27-02-2020
Guangxi,252,2,168,24,109,28-02-2020
Guangxi,252,2,176,24,109,29-02-2020
Guangxi,252,2,181,24,109,01-03-2020
Guangxi,252,2,192,24,109,02-03-2020
Guangxi,252,2,202,24,109,03-03-2020
Guangxi,252,2,210,24,109,04-03-2020
Guangxi,252,2,214,24,109,05-03-2020
Guangxi,252,2,217,24,109,06-03-2020
Guangxi,252,2,218,24,109,07-03-2020
Guangxi,252,2,223,24,109,08-03-2020
Guangxi,252,2,230,24,109,09-03-2020
Guangxi,252,2,234,24,109,10-03-2020
Guangxi,252,2,238,24,109,11-03-2020
Guangxi,252,2,241,24,109,12-03-2020
Guangxi,252,2,243,24,109,13-03-2020
Guangxi,252,2,243,24,109,14-03-2020
Guangxi,252,2,243,24,109,15-03-2020
Guizhou,1,0,0,27,107,22-01-2020
Guizhou,3,0,0,27,107,23-01-2020
Guizhou,3,0,0,27,107,24-01-2020
Guizhou,4,0,0,27,107,25-01-2020
Guizhou,5,0,0,27,107,26-01-2020
Guizhou,7,0,0,27,107,27-01-2020
Guizhou,9,0,0,27,107,28-01-2020
Guizhou,9,0,1,27,107,29-01-2020
Guizhou,12,0,1,27,107,30-01-2020
Guizhou,29,0,2,27,107,31-01-2020
Guizhou,29,0,2,27,107,01-02-2020
Guizhou,38,0,2,27,107,02-02-2020
Guizhou,46,0,2,27,107,03-02-2020
Guizhou,58,0,2,27,107,04-02-2020
Guizhou,64,1,9,27,107,05-02-2020
Guizhou,71,1,6,27,107,06-02-2020
Guizhou,81,1,6,27,107,07-02-2020
Guizhou,89,1,7,27,107,08-02-2020
Guizhou,99,1,7,27,107,09-02-2020
Guizhou,109,1,10,27,107,10-02-2020
Guizhou,127,1,17,27,107,11-02-2020
Guizhou,133,1,18,27,107,12-02-2020
Guizhou,135,1,27,27,107,13-02-2020
Guizhou,140,1,28,27,107,14-02-2020
Guizhou,143,1,41,27,107,15-02-2020
Guizhou,144,1,46,27,107,16-02-2020
Guizhou,146,1,57,27,107,17-02-2020
Guizhou,146,2,66,27,107,18-02-2020
Guizhou,146,2,70,27,107,19-02-2020
Guizhou,146,2,72,27,107,20-02-2020
Guizhou,146,2,77,27,107,21-02-2020
Guizhou,146,2,90,27,107,22-02-2020
Guizhou,146,2,102,27,107,23-02-2020
Guizhou,146,2,102,27,107,24-02-2020
Guizhou,146,2,104,27,107,25-02-2020
Guizhou,146,2,104,27,107,26-02-2020
Guizhou,146,2,112,27,107,27-02-2020
Guizhou,146,2,112,27,107,28-02-2020
Guizhou,146,2,112,27,107,29-02-2020
Guizhou,146,2,112,27,107,01-03-2020
Guizhou,146,2,114,27,107,02-03-2020
Guizhou,146,2,114,27,107,03-03-2020
Guizhou,146,2,114,27,107,04-03-2020
Guizhou,146,2,114,27,107,05-03-2020
Guizhou,146,2,114,27,107,06-03-2020
Guizhou,146,2,115,27,107,07-03-2020
Guizhou,146,2,117,27,107,08-03-2020
Guizhou,146,2,123,27,107,09-03-2020
Guizhou,146,2,129,27,107,10-03-2020
Guizhou,146,2,133,27,107,11-03-2020
Guizhou,146,2,137,27,107,12-03-2020
Guizhou,146,2,140,27,107,13-03-2020
Guizhou,146,2,143,27,107,14-03-2020
Guizhou,146,2,143,27,107,15-03-2020
Hainan,4,0,0,19.2000001,109.5999999,22-01-2020
Hainan,5,0,0,19.2000001,109.5999999,23-01-2020
Hainan,8,0,0,19.2000001,109.5999999,24-01-2020
Hainan,19,0,0,19.2000001,109.5999999,25-01-2020
Hainan,22,0,0,19.2000001,109.5999999,26-01-2020
Hainan,33,1,0,19.2000001,109.5999999,27-01-2020
