Province,Confirmed,Deaths,Recovered,Latitude,Longitude,Date
Hainan,40,1,0,19.2000001,109.5999999,28-01-2020
Hainan,43,1,0,19.2000001,109.5999999,29-01-2020
Hainan,46,1,1,19.2000001,109.5999999,30-01-2020
Hainan,52,1,1,19.2000001,109.5999999,31-01-2020
Hainan,62,1,1,19.2000001,109.5999999,01-02-2020
Hainan,64,1,4,19.2000001,109.5999999,02-02-2020
Hainan,72,1,4,19.2000001,109.5999999,03-02-2020
Hainan,80,1,5,19.2000001,109.5999999,04-02-2020
Hainan,99,1,5,19.2000001,109.5999999,05-02-2020
Hainan,106,1,8,19.2000001,109.5999999,06-02-2020
Hainan,117,2,10,19.2000001,109.5999999,07-02-2020
Hainan,124,2,14,19.2000001,109.5999999,08-02-2020
Hainan,131,3,19,19.2000001,109.5999999,09-02-2020
Hainan,138,3,19,19.2000001,109.5999999,10-02-2020
Hainan,144,3,20,19.2000001,109.5999999,11-02-2020
Hainan,157,4,27,19.2000001,109.5999999,12-02-2020
Hainan,157,4,30,19.2000001,109.5999999,13-02-2020
Hainan,159,4,43,19.2000001,109.5999999,14-02-2020
Hainan,162,4,39,19.2000001,109.5999999,15-02-2020
Hainan,162,4,52,19.2000001,109.5999999,16-02-2020
Hainan,163,4,59,19.2000001,109.5999999,17-02-2020
Hainan,163,4,79,19.2000001,109.5999999,18-02-2020
Hainan,168,4,84,19.2000001,109.5999999,19-02-2020
Hainan,168,4,86,19.2000001,109.5999999,20-02-2020
Hainan,168,4,95,19.2000001,109.5999999,21-02-2020
Hainan,168,4,104,19.2000001,109.5999999,22-02-2020
Hainan,168,5,106,19.2000001,109.5999999,23-02-2020
Hainan,168,5,116,19.2000001,109.5999999,24-02-2020
Hainan,168,5,124,19.2000001,109.5999999,25-02-2020
Hainan,168,5,129,19.2000001,109.5999999,26-02-2020
Hainan,168,5,131,19.2000001,109.5999999,27-02-2020
Hainan,168,5,133,19.2000001,109.5999999,28-02-2020
Hainan,168,5,148,19.2000001,109.5999999,29-02-2020
Hainan,168,5,149,19.2000001,109.5999999,01-03-2020
Hainan,168,5,151,19.2000001,109.5999999,02-03-2020
Hainan,168,5,155,19.2000001,109.5999999,03-03-2020
Hainan,168,5,158,19.2000001,109.5999999,04-03-2020
Hainan,168,6,158,19.2000001,109.5999999,05-03-2020
Hainan,168,6,158,19.2000001,109.5999999,06-03-2020
Hainan,168,6,158,19.2000001,109.5999999,07-03-2020
Hainan,168,6,159,19.2000001,109.5999999,08-03-2020
Hainan,168,6,159,19.2000001,109.5999999,09-03-2020
Hainan,168,6,159,19.2000001,109.5999999,10-03-2020
Hainan,168,6,159,19.2000001,109.5999999,11-03-2020
Hainan,168,6,160,19.2000001,109.5999999,12-03-2020
Hainan,168,6,160,19.2000001,109.5999999,13-03-2020
Hainan,168,6,160,19.2000001,109.5999999,14-03-2020
Hainan,168,6,160,19.2000001,109.5999999,15-03-2020
Hebei,1,0,0,39.0000001,116,22-01-2020
Hebei,1,1,0,39.0000001,116,23-01-2020
Hebei,2,1,0,39.0000001,116,24-01-2020
Hebei,8,1,0,39.0000001,116,25-01-2020
Hebei,13,1,0,39.0000001,116,26-01-2020
Hebei,18,1,0,39.0000001,116,27-01-2020
Hebei,33,1,0,39.0000001,116,28-01-2020
Hebei,48,1,0,39.0000001,116,29-01-2020
Hebei,65,1,0,39.0000001,116,30-01-2020
Hebei,82,1,0,39.0000001,116,31-01-2020
Hebei,96,1,0,39.0000001,116,01-02-2020
Hebei,104,1,3,39.0000001,116,02-02-2020
Hebei,113,1,3,39.0000001,116,03-02-2020
Hebei,126,1,4,39.0000001,116,04-02-2020
Hebei,135,1,6,39.0000001,116,05-02-2020
Hebei,157,1,13,39.0000001,116,06-02-2020
Hebei,172,1,22,39.0000001,116,07-02-2020
Hebei,195,1,30,39.0000001,116,08-02-2020
Hebei,206,2,34,39.0000001,116,09-02-2020
Hebei,218,2,41,39.0000001,116,10-02-2020
Hebei,239,2,48,39.0000001,116,11-02-2020
Hebei,251,2,54,39.0000001,116,12-02-2020
Hebei,265,3,68,39.0000001,116,13-02-2020
Hebei,283,3,87,39.0000001,116,14-02-2020
Hebei,291,3,101,39.0000001,116,15-02-2020
Hebei,300,3,105,39.0000001,116,16-02-2020
Hebei,301,3,122,39.0000001,116,17-02-2020
Hebei,306,4,136,39.0000001,116,18-02-2020
Hebei,306,4,152,39.0000001,116,19-02-2020
Hebei,307,5,169,39.0000001,116,20-02-2020
Hebei,308,5,184,39.0000001,116,21-02-2020
Hebei,309,6,203,39.0000001,116,22-02-2020
Hebei,311,6,219,39.0000001,116,23-02-2020
Hebei,311,6,234,39.0000001,116,24-02-2020
Hebei,311,6,248,39.0000001,116,25-02-2020
Hebei,312,6,261,39.0000001,116,26-02-2020
Hebei,317,6,274,39.0000001,116,27-02-2020
Hebei,318,6,277,39.0000001,116,28-02-2020
Hebei,318,6,282,39.0000001,116,29-02-2020
Hebei,318,6,294,39.0000001,116,01-03-2020
Hebei,318,6,296,39.0000001,116,02-03-2020
Hebei,318,6,300,39.0000001,116,03-03-2020
Hebei,318,6,301,39.0000001,116,04-03-2020
Hebei,318,6,304,39.0000001,116,05-03-2020
Hebei,318,6,305,39.0000001,116,06-03-2020
Hebei,318,6,307,39.0000001,116,07-03-2020
Hebei,318,6,307,39.0000001,116,08-03-2020
Hebei,318,6,307,39.0000001,116,09-03-2020
Hebei,318,6,307,39.0000001,116,10-03-2020
Hebei,318,6,307,39.0000001,116,11-03-2020
Hebei,318,6,308,39.0000001,116,12-03-2020
Hebei,318,6,310,39.0000001,116,13-03-2020
Hebei,318,6,310,39.0000001,116,14-03-2020
Hebei,318,6,310,39.0000001,116,15-03-2020
Heilongjiang,0,0,0,48.0000047,127.999992,22-01-2020
Heilongjiang,2,0,0,48.0000047,127.999992,23-01-2020
Heilongjiang,4,1,0,48.0000047,127.999992,24-01-2020
Heilongjiang,9,1,0,48.0000047,127.999992,25-01-2020
Heilongjiang,15,1,0,48.0000047,127.999992,26-01-2020
Heilongjiang,21,1,0,48.0000047,127.999992,27-01-2020
Heilongjiang,33,1,0,48.0000047,127.999992,28-01-2020
Heilongjiang,38,1,0,48.0000047,127.999992,29-01-2020
Heilongjiang,44,2,0,48.0000047,127.999992,30-01-2020
Heilongjiang,59,2,0,48.0000047,127.999992,31-01-2020
Heilongjiang,80,2,2,48.0000047,127.999992,01-02-2020
Heilongjiang,95,2,2,48.0000047,127.999992,02-02-2020
Heilongjiang,121,2,2,48.0000047,127.999992,03-02-2020
Heilongjiang,155,2,4,48.0000047,127.999992,04-02-2020
Heilongjiang,190,2,7,48.0000047,127.999992,05-02-2020
Heilongjiang,227,3,8,48.0000047,127.999992,06-02-2020
Heilongjiang,277,3,12,48.0000047,127.999992,07-02-2020
Heilongjiang,295,5,13,48.0000047,127.999992,08-02-2020
Heilongjiang,307,6,14,48.0000047,127.999992,09-02-2020
Heilongjiang,331,7,30,48.0000047,127.999992,10-02-2020
Heilongjiang,360,8,28,48.0000047,127.999992,11-02-2020
Heilongjiang,378,8,31,48.0000047,127.999992,12-02-2020
Heilongjiang,395,9,33,48.0000047,127.999992,13-02-2020
Heilongjiang,419,11,47,48.0000047,127.999992,14-02-2020
Heilongjiang,425,11,68,48.0000047,127.999992,15-02-2020
Heilongjiang,445,11,79,48.0000047,127.999992,16-02-2020
Heilongjiang,457,11,85,48.0000047,127.999992,17-02-2020
Heilongjiang,464,11,111,48.0000047,127.999992,18-02-2020
Heilongjiang,470,12,120,48.0000047,127.999992,19-02-2020
Heilongjiang,476,12,136,48.0000047,127.999992,20-02-2020
Heilongjiang,479,12,175,48.0000047,127.999992,21-02-2020
Heilongjiang,479,12,204,48.0000047,127.999992,22-02-2020
Heilongjiang,480,12,222,48.0000047,127.999992,23-02-2020
Heilongjiang,480,12,227,48.0000047,127.999992,24-02-2020
Heilongjiang,480,12,243,48.0000047,127.999992,25-02-2020
Heilongjiang,480,12,249,48.0000047,127.999992,26-02-2020
Heilongjiang,480,13,270,48.0000047,127.999992,27-02-2020
Heilongjiang,480,13,283,48.0000047,127.999992,28-02-2020
Heilongjiang,480,13,301,48.0000047,127.999992,29-02-2020
Heilongjiang,480,13,342,48.0000047,127.999992,01-03-2020
Heilongjiang,480,13,356,48.0000047,127.999992,02-03-2020
Heilongjiang,480,13,366,48.0000047,127.999992,03-03-2020
Heilongjiang,480,13,373,48.0000047,127.999992,04-03-2020
Heilongjiang,481,13,379,48.0000047,127.999992,05-03-2020
Heilongjiang,481,13,396,48.0000047,127.999992,06-03-2020
Heilongjiang,481,13,403,48.0000047,127.999992,07-03-2020
Heilongjiang,481,13,412,48.0000047,127.999992,08-03-2020
Heilongjiang,481,13,430,48.0000047,127.999992,09-03-2020
Heilongjiang,481,13,434,48.0000047,127.999992,10-03-2020
Heilongjiang,482,13,436,48.0000047,127.999992,11-03-2020
Heilongjiang,482,13,441,48.0000047,127.999992,12-03-2020
Heilongjiang,482,13,446,48.0000047,127.999992,13-03-2020
Heilongjiang,482,13,447,48.0000047,127.999992,14-03-2020
Heilongjiang,482,13,453,48.0000047,127.999992,15-03-2020
Henan,5,0,0,34.0000001,113.9999999,22-01-2020
Henan,5,0,0,34.0000001,113.9999999,23-01-2020
Henan,9,0,0,34.0000001,113.9999999,24-01-2020
Henan,32,0,0,34.0000001,113.9999999,25-01-2020
Henan,83,1,0,34.0000001,113.9999999,26-01-2020
Henan,128,1,0,34.0000001,113.9999999,27-01-2020
Henan,168,1,0,34.0000001,113.9999999,28-01-2020
Henan,206,2,1,34.0000001,113.9999999,29-01-2020
Henan,278,2,2,34.0000001,113.9999999,30-01-2020
Henan,352,2,3,34.0000001,113.9999999,31-01-2020
Henan,422,2,3,34.0000001,113.9999999,01-02-2020
Henan,493,2,10,34.0000001,113.9999999,02-02-2020
Henan,566,2,16,34.0000001,113.9999999,03-02-2020
Henan,675,2,27,34.0000001,113.9999999,04-02-2020
Henan,764,2,47,34.0000001,113.9999999,05-02-2020
Henan,851,2,56,34.0000001,113.9999999,06-02-2020
Henan,914,3,86,34.0000001,113.9999999,07-02-2020
Henan,981,4,116,34.0000001,113.9999999,08-02-2020
Henan,1033,6,153,34.0000001,113.9999999,09-02-2020
Henan,1073,6,191,34.0000001,113.9999999,10-02-2020
Henan,1105,7,218,34.0000001,113.9999999,11-02-2020
Henan,1135,8,246,34.0000001,113.9999999,12-02-2020
Henan,1169,10,296,34.0000001,113.9999999,13-02-2020
Henan,1184,11,357,34.0000001,113.9999999,14-02-2020
Henan,1212,13,391,34.0000001,113.9999999,15-02-2020
Henan,1231,13,440,34.0000001,113.9999999,16-02-2020
Henan,1246,16,509,34.0000001,113.9999999,17-02-2020
Henan,1257,19,522,34.0000001,113.9999999,18-02-2020
Henan,1262,19,573,34.0000001,113.9999999,19-02-2020
Henan,1265,19,637,34.0000001,113.9999999,20-02-2020
Henan,1267,19,736,34.0000001,113.9999999,21-02-2020
Henan,1270,19,830,34.0000001,113.9999999,22-02-2020
Henan,1271,19,868,34.0000001,113.9999999,23-02-2020
Henan,1271,19,943,34.0000001,113.9999999,24-02-2020
Henan,1271,19,1002,34.0000001,113.9999999,25-02-2020
Henan,1271,19,1033,34.0000001,113.9999999,26-02-2020
Henan,1272,20,1068,34.0000001,113.9999999,27-02-2020
Henan,1272,20,1112,34.0000001,113.9999999,28-02-2020
Henan,1272,21,1170,34.0000001,113.9999999,29-02-2020
Henan,1272,22,1198,34.0000001,113.9999999,01-03-2020
Henan,1272,22,1205,34.0000001,113.9999999,02-03-2020
Henan,1272,22,1231,34.0000001,113.9999999,03-03-2020
Henan,1272,22,1234,34.0000001,113.9999999,04-03-2020
Henan,1272,22,1239,34.0000001,113.9999999,05-03-2020
Henan,1272,22,1244,34.0000001,113.9999999,06-03-2020
Henan,1272,22,1244,34.0000001,113.9999999,07-03-2020
Henan,1272,22,1247,34.0000001,113.9999999,08-03-2020
Henan,1272,22,1247,34.0000001,113.9999999,09-03-2020
Henan,1272,22,1247,34.0000001,113.9999999,10-03-2020
Henan,1273,22,1249,34.0000001,113.9999999,11-03-2020
Henan,1273,22,1249,34.0000001,113.9999999,12-03-2020
Henan,1273,22,1249,34.0000001,113.9999999,13-03-2020
Henan,1273,22,1250,34.0000001,113.9999999,14-03-2020
Henan,1273,22,1250,34.0000001,113.9999999,15-03-2020
Hubei,444,17,28,31.15172525,112.8783222,22-01-2020
Hubei,444,17,28,31.15172525,112.8783222,23-01-2020
Hubei,549,24,31,31.15172525,112.8783222,24-01-2020
Hubei,761,40,32,31.15172525,112.8783222,25-01-2020
Hubei,1058,52,42,31.15172525,112.8783222,26-01-2020
Hubei,1423,76,45,31.15172525,112.8783222,27-01-2020
Hubei,3554,125,80,31.15172525,112.8783222,28-01-2020
Hubei,3554,125,88,31.15172525,112.8783222,29-01-2020
Hubei,4903,162,90,31.15172525,112.8783222,30-01-2020
Hubei,5806,204,141,31.15172525,112.8783222,31-01-2020
Hubei,7153,249,168,31.15172525,112.8783222,01-02-2020
Hubei,11177,350,295,31.15172525,112.8783222,02-02-2020
Hubei,13522,414,386,31.15172525,112.8783222,03-02-2020
Hubei,16678,479,522,31.15172525,112.8783222,04-02-2020
Hubei,19665,549,633,31.15172525,112.8783222,05-02-2020
Hubei,22112,618,817,31.15172525,112.8783222,06-02-2020
Hubei,24953,699,1115,31.15172525,112.8783222,07-02-2020
Hubei,27100,780,1439,31.15172525,112.8783222,08-02-2020
Hubei,29631,871,1795,31.15172525,112.8783222,09-02-2020
Hubei,31728,974,2222,31.15172525,112.8783222,10-02-2020
Hubei,33366,1068,2639,31.15172525,112.8783222,11-02-2020
Hubei,33366,1068,2686,31.15172525,112.8783222,12-02-2020
Hubei,48206,1310,3459,31.15172525,112.8783222,13-02-2020
Hubei,54406,1457,4774,31.15172525,112.8783222,14-02-2020
Hubei,56249,1596,5623,31.15172525,112.8783222,15-02-2020
Hubei,58182,1696,6639,31.15172525,112.8783222,16-02-2020
Hubei,59989,1789,7862,31.15172525,112.8783222,17-02-2020
Hubei,61682,1921,9128,31.15172525,112.8783222,18-02-2020
Hubei,62031,2029,10337,31.15172525,112.8783222,19-02-2020
Hubei,62442,2144,11788,31.15172525,112.8783222,20-02-2020
Hubei,62662,2144,11881,31.15172525,112.8783222,21-02-2020
Hubei,64084,2346,15299,31.15172525,112.8783222,22-02-2020
Hubei,64084,2346,15343,31.15172525,112.8783222,23-02-2020
Hubei,64287,2495,16748,31.15172525,112.8783222,24-02-2020
Hubei,64786,2563,18971,31.15172525,112.8783222,25-02-2020
Hubei,65187,2615,20969,31.15172525,112.8783222,26-02-2020
Hubei,65596,2641,23383,31.15172525,112.8783222,27-02-2020
Hubei,65914,2682,26403,31.15172525,112.8783222,28-02-2020
Hubei,66337,2727,28993,31.15172525,112.8783222,29-02-2020
Hubei,66907,2761,31536,31.15172525,112.8783222,01-03-2020
Hubei,67103,2803,33934,31.15172525,112.8783222,02-03-2020
Hubei,67217,2835,36208,31.15172525,112.8783222,03-03-2020
Hubei,67332,2871,38557,31.15172525,112.8783222,04-03-2020
Hubei,67466,2902,40592,31.15172525,112.8783222,05-03-2020
Hubei,67592,2931,42033,31.15172525,112.8783222,06-03-2020
Hubei,67666,2959,43500,31.15172525,112.8783222,07-03-2020
Hubei,67707,2986,45235,31.15172525,112.8783222,08-03-2020
Hubei,67743,3008,46488,31.15172525,112.8783222,09-03-2020
Hubei,67760,3024,47743,31.15172525,112.8783222,10-03-2020
Hubei,67773,3046,49134,31.15172525,112.8783222,11-03-2020
Hubei,67781,3056,50318,31.15172525,112.8783222,12-03-2020
Hubei,67786,3062,51553,31.15172525,112.8783222,13-03-2020
Hubei,67790,3075,52960,31.15172525,112.8783222,14-03-2020
Hubei,67794,3085,54288,31.15172525,112.8783222,15-03-2020
Hunan,4,0,0,27.9995878,112.009538,22-01-2020
Hunan,9,0,0,27.9995878,112.009538,23-01-2020
Hunan,24,0,0,27.9995878,112.009538,24-01-2020
Hunan,43,0,0,27.9995878,112.009538,25-01-2020
Hunan,69,0,0,27.9995878,112.009538,26-01-2020
Hunan,100,0,0,27.9995878,112.009538,27-01-2020
Hunan,143,0,0,27.9995878,112.009538,28-01-2020
Hunan,221,0,0,27.9995878,112.009538,29-01-2020
Hunan,277,0,2,27.9995878,112.009538,30-01-2020
Hunan,332,0,2,27.9995878,112.009538,31-01-2020
Hunan,389,0,8,27.9995878,112.009538,01-02-2020
Hunan,463,0,16,27.9995878,112.009538,02-02-2020
Hunan,521,0,22,27.9995878,112.009538,03-02-2020
Hunan,593,0,31,27.9995878,112.009538,04-02-2020
Hunan,661,0,54,27.9995878,112.009538,05-02-2020
Hunan,711,0,81,27.9995878,112.009538,06-02-2020
Hunan,772,0,112,27.9995878,112.009538,07-02-2020
Hunan,803,1,156,27.9995878,112.009538,08-02-2020
Hunan,838,1,186,27.9995878,112.009538,09-02-2020
Hunan,879,1,208,27.9995878,112.009538,10-02-2020
Hunan,912,1,247,27.9995878,112.009538,11-02-2020
Hunan,946,2,304,27.9995878,112.009538,12-02-2020
Hunan,968,2,339,27.9995878,112.009538,13-02-2020
Hunan,988,2,364,27.9995878,112.009538,14-02-2020
Hunan,1001,2,425,27.9995878,112.009538,15-02-2020
Hunan,1004,3,464,27.9995878,112.009538,16-02-2020
Hunan,1006,3,498,27.9995878,112.009538,17-02-2020
Hunan,1007,4,527,27.9995878,112.009538,18-02-2020
Hunan,1008,4,561,27.9995878,112.009538,19-02-2020
Hunan,1010,4,634,27.9995878,112.009538,20-02-2020
Hunan,1011,4,661,27.9995878,112.009538,21-02-2020
Hunan,1013,4,692,27.9995878,112.009538,22-02-2020
Hunan,1016,4,714,27.9995878,112.009538,23-02-2020
Hunan,1016,4,731,27.9995878,112.009538,24-02-2020
Hunan,1016,4,768,27.9995878,112.009538,25-02-2020
Hunan,1016,4,783,27.9995878,112.009538,26-02-2020
Hunan,1017,4,804,27.9995878,112.009538,27-02-2020
Hunan,1017,4,830,27.9995878,112.009538,28-02-2020
Hunan,1018,4,846,27.9995878,112.009538,29-02-2020
Hunan,1018,4,866,27.9995878,112.009538,01-03-2020
Hunan,1018,4,887,27.9995878,112.009538,02-03-2020
Hunan,1018,4,906,27.9995878,112.009538,03-03-2020
Hunan,1018,4,916,27.9995878,112.009538,04-03-2020
Hunan,1018,4,938,27.9995878,112.009538,05-03-2020
Hunan,1018,4,955,27.9995878,112.009538,06-03-2020
Hunan,1018,4,960,27.9995878,112.009538,07-03-2020
Hunan,1018,4,968,27.9995878,112.009538,08-03-2020
Hunan,1018,4,979,27.9995878,112.009538,09-03-2020
Hunan,1018,4,990,27.9995878,112.009538,10-03-2020
Hunan,1018,4,995,27.9995878,112.009538,11-03-2020
Hunan,1018,4,999,27.9995878,112.009538,12-03-2020
Hunan,1018,4,1005,27.9995878,112.009538,13-03-2020
Hunan,1018,4,1014,27.9995878,112.009538,14-03-2020
Hunan,1018,4,1014,27.9995878,112.009538,15-03-2020
Inner Mongolia,0,0,0,43.2443242,114.3251664,22-01-2020
Inner Mongolia,0,0,0,43.2443242,114.3251664,23-01-2020
Inner Mongolia,1,0,0,43.2443242,114.3251664,24-01-2020
Inner Mongolia,7,0,0,43.2443242,114.3251664,25-01-2020
Inner Mongolia,7,0,0,43.2443242,114.3251664,26-01-2020
Inner Mongolia,11,0,0,43.2443242,114.3251664,27-01-2020
Inner Mongolia,15,0,0,43.2443242,114.3251664,28-01-2020
Inner Mongolia,16,0,0,43.2443242,114.3251664,29-01-2020
Inner Mongolia,19,0,0,43.2443242,114.3251664,30-01-2020
Inner Mongolia,20,0,1,43.2443242,114.3251664,31-01-2020
Inner Mongolia,23,0,1,43.2443242,114.3251664,01-02-2020
Inner Mongolia,27,0,1,43.2443242,114.3251664,02-02-2020
Inner Mongolia,34,0,1,43.2443242,114.3251664,03-02-2020
Inner Mongolia,35,0,1,43.2443242,114.3251664,04-02-2020
Inner Mongolia,42,0,3,43.2443242,114.3251664,05-02-2020
Inner Mongolia,46,0,4,43.2443242,114.3251664,06-02-2020
Inner Mongolia,50,0,5,43.2443242,114.3251664,07-02-2020
Inner Mongolia,52,0,5,43.2443242,114.3251664,08-02-2020
Inner Mongolia,54,0,5,43.2443242,114.3251664,09-02-2020
Inner Mongolia,58,0,5,43.2443242,114.3251664,10-02-2020
Inner Mongolia,58,0,5,43.2443242,114.3251664,11-02-2020
Inner Mongolia,60,0,6,43.2443242,114.3251664,12-02-2020
Inner Mongolia,61,0,6,43.2443242,114.3251664,13-02-2020
Inner Mongolia,65,0,6,43.2443242,114.3251664,14-02-2020
Inner Mongolia,68,0,7,43.2443242,114.3251664,15-02-2020
Inner Mongolia,70,0,8,43.2443242,114.3251664,16-02-2020
Inner Mongolia,72,0,8,43.2443242,114.3251664,17-02-2020
Inner Mongolia,73,0,8,43.2443242,114.3251664,18-02-2020
Inner Mongolia,75,0,10,43.2443242,114.3251664,19-02-2020
Inner Mongolia,75,0,16,43.2443242,114.3251664,20-02-2020
Inner Mongolia,75,0,17,43.2443242,114.3251664,21-02-2020
Inner Mongolia,75,0,26,43.2443242,114.3251664,22-02-2020
Inner Mongolia,75,0,27,43.2443242,114.3251664,23-02-2020
Inner Mongolia,75,0,34,43.2443242,114.3251664,24-02-2020
Inner Mongolia,75,0,35,43.2443242,114.3251664,25-02-2020
Inner Mongolia,75,0,38,43.2443242,114.3251664,26-02-2020
Inner Mongolia,75,0,43,43.2443242,114.3251664,27-02-2020
Inner Mongolia,75,0,45,43.2443242,114.3251664,28-02-2020
Inner Mongolia,75,0,49,43.2443242,114.3251664,29-02-2020
Inner Mongolia,75,0,52,43.2443242,114.3251664,01-03-2020
Inner Mongolia,75,0,54,43.2443242,114.3251664,02-03-2020
Inner Mongolia,75,1,59,43.2443242,114.3251664,03-03-2020
Inner Mongolia,75,1,63,43.2443242,114.3251664,04-03-2020
Inner Mongolia,75,1,65,43.2443242,114.3251664,05-03-2020
Inner Mongolia,75,1,65,43.2443242,114.3251664,06-03-2020
Inner Mongolia,75,1,67,43.2443242,114.3251664,07-03-2020
Inner Mongolia,75,1,70,43.2443242,114.3251664,08-03-2020
Inner Mongolia,75,1,70,43.2443242,114.3251664,09-03-2020
Inner Mongolia,75,1,70,43.2443242,114.3251664,10-03-2020
Inner Mongolia,75,1,71,43.2443242,114.3251664,11-03-2020
Inner Mongolia,75,1,71,43.2443242,114.3251664,12-03-2020
Inner Mongolia,75,1,71,43.2443242,114.3251664,13-03-2020
Inner Mongolia,75,1,71,43.2443242,114.3251664,14-03-2020
Inner Mongolia,75,1,71,43.2443242,114.3251664,15-03-2020
Jiangsu,1,0,0,33.0000001,119.9999999,22-01-2020
Jiangsu,5,0,0,33.0000001,119.9999999,23-01-2020
Jiangsu,9,0,0,33.0000001,119.9999999,24-01-2020
Jiangsu,18,0,1,33.0000001,119.9999999,25-01-2020
Jiangsu,33,0,1,33.0000001,119.9999999,26-01-2020
Jiangsu,47,0,1,33.0000001,119.9999999,27-01-2020
Jiangsu,70,0,1,33.0000001,119.9999999,28-01-2020
Jiangsu,99,0,1,33.0000001,119.9999999,29-01-2020
Jiangsu,129,0,1,33.0000001,119.9999999,30-01-2020
Jiangsu,168,0,5,33.0000001,119.9999999,31-01-2020
Jiangsu,202,0,6,33.0000001,119.9999999,01-02-2020
